Apartment,1.5,LA,t,f,Hollywood,1,1,118.93
Apartment,1,NYC,t,f,Sunnyside,1,3,88.19
Apartment,1,NYC,t,f,Midtown East,1,1,65.97
Apartment,1,NYC,t,f,Chinatown,1,1,58.96
Loft,1,LA,t,f,North Hollywood,1,1,109.55
House,1,DC,f,f,,1,1,62.55
Apartment,1,SF,f,f,Noe Valley,1,2,197.74
Apartment,1,NYC,t,f,Lefferts Garden,1,1,66.92
Apartment,2,NYC,t,f,Upper West Side,3,4,230.64
Apartment,1,NYC,t,f,Upper West Side,2,5,138.51
Apartment,1,NYC,t,f,Chelsea,1,2,90.11
House,1,NYC,t,t,Mariners Harbor,1,2,61.08
Apartment,2,LA,t,f,Westwood,2,2,192.19
Apartment,2,Boston,f,f,Financial District,2,3,242.56
House,1,LA,f,f,Granada Hills North,1,1,74.74
Apartment,1,NYC,t,f,East Flatbush,1,1,65.61
House,2,LA,f,t,,1,1,52.80
Apartment,1,LA,t,f,,1,1,91.71
Castle,1,LA,t,f,Westwood,1,2,64.19
Apartment,1,SF,t,t,Nob Hill,1,1,111.08
Condominium,1,Boston,t,f,South End,0,1,159.82
Apartment,1,DC,f,f,,2,2,132.85
Apartment,1,NYC,f,f,Clinton Hill,1,2,57.62
Apartment,1,NYC,f,t,East Village,1,1,56.70
Apartment,1,NYC,t,f,Hell's Kitchen,2,2,136.26
House,1,NYC,t,f,Fort Greene,1,1,55.00
Apartment,1,NYC,t,t,Clinton Hill,1,1,57.80
Apartment,1,Boston,f,t,Back Bay,1,2,177.47
Apartment,2,NYC,f,t,East Village,1,1,58.63
House,1,LA,f,f,,1,2,56.82
Apartment,1,NYC,t,f,Crown Heights,1,1,88.49
Townhouse,1,LA,f,t,Woodland Hills/Warner Center,1,1,71.66
Apartment,1,NYC,t,f,East Elmhurst,1,2,71.96
Townhouse,1,NYC,t,f,Greenwich Village,1,1,87.44
Apartment,1,LA,t,f,Los Feliz,2,2,126.40
Apartment,1,NYC,t,f,Upper West Side,1,2,102.21
Apartment,1,NYC,f,t,Bushwick,1,1,57.69
Apartment,2,Chicago,f,t,,2,2,189.75
Apartment,1,NYC,f,f,Crown Heights,1,1,61.27
Apartment,1,NYC,t,f,Flatbush,1,1,92.17
Apartment,1,NYC,t,f,Lefferts Garden,1,1,55.48
Apartment,1,NYC,f,t,East Village,1,1,57.64
Apartment,1,NYC,t,f,Williamsburg,1,1,93.83
Apartment,2,Chicago,t,f,Humboldt Park,1,1,85.12
Apartment,1,NYC,t,t,Bushwick,1,1,89.71
Apartment,1,NYC,t,f,Bushwick,1,1,66.93
Apartment,2,NYC,t,f,Bushwick,1,1,61.20
Apartment,2,NYC,t,f,Crown Heights,2,3,151.91
Apartment,3.5,SF,t,f,Haight-Ashbury,4,4,341.84
Apartment,1,NYC,f,f,Astoria,1,1,69.87
Apartment,1,NYC,t,f,Clinton Hill,0,1,85.20
Condominium,1,Chicago,f,t,Bronzeville,1,1,68.44
Apartment,1,Boston,f,f,East Boston,3,4,197.27
Apartment,1,NYC,t,t,Harlem,2,4,136.22
Guest suite,1,LA,f,f,West Hills,0,1,59.25
House,1,DC,t,f,Bloomingdale,1,1,64.32
Apartment,1,LA,t,t,,0,1,80.11
Apartment,1,LA,t,f,South LA,1,2,58.41
Apartment,1,NYC,f,f,Harlem,1,1,56.48
Loft,1,NYC,t,f,Williamsburg,3,3,173.60
Guesthouse,1,LA,t,f,Venice,0,1,73.72
Apartment,1,NYC,t,f,Boerum Hill,1,1,87.93
Apartment,1,Chicago,t,t,Logan Square,1,1,79.69
Apartment,1,NYC,t,t,Bedford-Stuyvesant,1,2,56.26
House,2,LA,f,f,,1,1,81.68
Apartment,1,DC,f,f,Georgetown,0,1,81.61
Apartment,1,NYC,t,f,Bedford-Stuyvesant,1,1,65.69
House,1,LA,t,f,Mid-Wilshire,1,2,60.41
Apartment,1,DC,t,t,,1,1,55.26
Bungalow,1,LA,t,f,,1,1,83.91
House,2,LA,t,f,Norwalk,3,3,197.53
Apartment,1,SF,t,f,Haight-Ashbury,1,2,193.97
Apartment,1,NYC,f,t,Harlem,1,1,62.26
Apartment,1,LA,t,f,Westlake,1,3,111.29
Apartment,2,LA,t,f,West Hollywood,3,3,204.52
Apartment,1,NYC,f,f,Clinton Hill,1,1,95.62
Apartment,1,NYC,t,f,Harlem,1,1,59.79
House,1,NYC,t,f,Fort Greene,1,1,56.21
Apartment,1,NYC,t,t,Midtown East,2,3,149.51
Condominium,1,LA,f,f,Mar Vista,1,1,89.32
Apartment,1,Boston,t,f,South End,1,1,169.54
Townhouse,1,NYC,f,f,East New York,3,3,139.55
House,1,LA,f,f,Paramount,1,1,69.08
Apartment,1,NYC,f,f,Sheepshead Bay,1,1,87.10
Apartment,1,LA,t,f,,1,2,115.10
Apartment,1,Chicago,t,f,Rogers Park,2,5,158.26
House,1,SF,t,f,Mission Terrace,1,1,83.01
Townhouse,2,LA,t,f,,2,3,150.49
Apartment,1,NYC,t,f,Bedford-Stuyvesant,1,1,88.26
House,1,LA,t,t,,1,1,73.81
Apartment,1,Chicago,f,f,Andersonville,2,2,151.28
Apartment,2,LA,t,t,Westlake,3,7,213.71
Apartment,1,NYC,f,f,Astoria,3,4,174.23
House,1,LA,t,f,,1,1,58.66
Apartment,1,NYC,t,t,Bedford-Stuyvesant,1,1,56.06
Apartment,1,NYC,t,f,Harlem,1,1,62.56
Apartment,1,NYC,t,f,Soho,1,1,57.42
Apartment,1,LA,t,f,Long Beach,1,1,57.46
Apartment,1,DC,t,t,Dupont Circle,1,1,88.80
Apartment,1,NYC,t,f,Financial District,1,1,57.40
Apartment,1,NYC,t,f,Williamsbridge,1,1,60.41
Apartment,1,NYC,f,f,Bedford-Stuyvesant,1,1,72.82
Apartment,2,NYC,t,f,Financial District,3,4,213.81
Apartment,1,LA,t,t,,1,3,102.35
Apartment,1,NYC,t,f,Astoria,1,1,59.33
Apartment,1,NYC,t,f,West Village,1,1,87.10
Apartment,1,NYC,t,f,Williamsburg,0,1,89.81
Apartment,1,NYC,t,f,Downtown Brooklyn,1,1,58.15
House,1,LA,t,f,Long Beach,1,1,63.83
Condominium,2,Chicago,t,f,West Loop/Greektown,2,2,215.76
Apartment,1,NYC,f,f,Red Hook,1,1,97.11
Apartment,2,SF,t,f,Cow Hollow,1,1,198.81
Apartment,1,LA,f,f,Venice,1,2,94.40
House,2,DC,t,f,Mount Vernon Square,3,4,233.69
House,1,NYC,t,t,Hillcrest,1,1,57.59
Apartment,1,DC,t,f,Downtown/Penn Quarter,1,2,121.74
Apartment,2,DC,t,f,Adams Morgan,2,4,172.01
Apartment,1,DC,t,t,U Street Corridor,0,2,75.83
House,3,LA,t,f,Altadena,3,3,218.54
House,1,Boston,t,f,Allston-Brighton,1,1,126.85
Townhouse,2.5,DC,f,f,Capitol Hill,4,5,259.59
Apartment,1,LA,t,f,,1,1,51.83
Apartment,1,NYC,t,f,Ridgewood,1,1,55.92
Apartment,1,SF,t,f,Noe Valley,1,1,104.92
Apartment,1,NYC,t,f,Bushwick,1,1,58.23
Apartment,1,LA,t,t,,1,1,74.54
Apartment,1,NYC,t,f,Midtown East,1,1,59.03
House,1,LA,f,f,Hawthorne,2,2,114.69
Apartment,1,LA,f,f,East Hollywood,1,1,101.78
Apartment,1,DC,t,f,Capitol Hill,1,1,117.78
Apartment,2.5,NYC,t,f,Richmond Hill,2,3,184.17
Apartment,1,NYC,t,f,Harlem,1,1,59.21
Apartment,1,SF,t,f,The Castro,2,2,237.05
Apartment,1.5,Chicago,t,f,Chinatown,3,3,170.72
Apartment,1,NYC,t,f,Williamsburg,1,1,58.92
Apartment,1,LA,f,f,,0,2,97.74
Apartment,1,NYC,t,f,East Harlem,1,1,59.20
Apartment,1,NYC,t,f,Williamsburg,1,2,87.79
Apartment,2,Boston,t,f,Chinatown,2,2,238.17
House,2,LA,t,f,Mar Vista,3,4,213.92
Apartment,3.5,NYC,t,t,East Village,1,1,56.13
Apartment,1,Boston,f,f,South End,1,1,163.77
House,1,Chicago,t,f,,1,1,73.95
Apartment,1,LA,f,t,,1,2,98.39
House,1,NYC,t,t,Brighton Beach,2,4,118.08
Villa,7,LA,t,t,Westchester/Playa Del Rey,4,9,301.84
Apartment,1,NYC,t,f,Upper East Side,1,2,67.41
Apartment,1,Boston,f,t,North End,2,2,146.26
House,3.5,DC,f,t,Barney Circle,3,4,257.95
Apartment,1,LA,f,f,Northridge,1,1,97.82
Apartment,1,NYC,f,t,Brownsville,1,1,68.03
Apartment,1,DC,t,f,Bloomingdale,1,1,76.31
Apartment,1,NYC,t,f,Washington Heights,1,1,58.79
Other,1,NYC,f,f,Williamsburg,1,1,86.27
Apartment,2,LA,t,f,Sherman Oaks,2,2,166.76
Apartment,1,NYC,t,f,Hell's Kitchen,1,1,94.79
House,1,NYC,t,t,Long Island City,1,2,62.47
Apartment,1,NYC,t,t,East Harlem,1,1,54.92
Townhouse,4,NYC,f,t,East Harlem,1,2,62.93
Apartment,1,NYC,t,f,East Village,1,1,57.47
Apartment,1,NYC,t,t,Jamaica,1,4,101.72
Apartment,1,SF,f,f,Nob Hill,1,1,208.35
Apartment,1,NYC,t,f,Morningside Heights,1,2,102.41
House,1,LA,t,f,Palms,1,1,60.54
Apartment,1,NYC,f,t,Hell's Kitchen,1,1,73.91
House,1,LA,t,t,Boyle Heights,1,1,48.44
Apartment,2,LA,t,f,Hollywood Hills,2,6,178.24
Apartment,2,LA,t,f,Woodland Hills/Warner Center,1,1,56.72
Apartment,1.5,NYC,f,f,Inwood,2,4,170.35
House,1,LA,f,t,Hollywood Hills,1,2,112.46
Apartment,1,NYC,t,f,Flatbush,1,3,94.47
Apartment,1,NYC,f,f,Hell's Kitchen,1,1,92.17
Apartment,1,DC,t,f,Judiciary Square,1,1,118.50
House,1.5,SF,t,f,Richmond District,3,4,299.54
Apartment,2,LA,f,t,Hollywood,2,2,167.96
Condominium,1,Boston,t,t,Allston-Brighton,2,4,220.76
Apartment,1,NYC,t,f,Chelsea,0,2,94.62
Apartment,1,NYC,t,f,Midtown,1,2,88.87
Apartment,1,NYC,t,f,Bedford-Stuyvesant,1,1,57.92
Apartment,1,Chicago,f,f,Streeterville,0,1,108.61
Apartment,1,SF,t,f,Bayview,2,2,207.06
House,2.5,LA,f,t,Laurel Canyon,3,4,240.77
House,1,LA,t,f,Silver Lake,1,1,94.31
Apartment,1,DC,t,t,Dupont Circle,0,2,79.08
Apartment,1,LA,f,f,Hollywood,1,1,92.87
Cabin,1,LA,t,f,Altadena,1,3,132.76
Apartment,1,LA,f,t,West Hollywood,0,1,84.22
House,1.5,DC,f,t,Cleveland Park,1,1,119.30
Apartment,1,LA,f,t,,1,1,79.62
Apartment,1,NYC,t,f,Midtown,1,1,74.07
House,1,LA,t,f,Burbank,1,1,70.93
Apartment,1,NYC,t,f,Upper West Side,1,1,58.92
Apartment,1,DC,t,f,Cleveland Park,1,1,88.07
Apartment,1,Chicago,t,f,Uptown,1,1,65.44
Apartment,1,NYC,t,t,Hell's Kitchen,2,4,145.10
In-law,1,Boston,t,t,Allston-Brighton,2,2,203.88
Apartment,1,NYC,t,f,Midtown East,0,1,86.13
Apartment,1,LA,t,t,Venice,1,1,88.23
Apartment,1,NYC,t,t,Washington Heights,1,1,57.16
House,3,LA,t,f,Hollywood,4,4,289.49
Apartment,1,NYC,t,f,Kips Bay,2,2,142.40
Apartment,1,NYC,t,f,Hamilton Heights,1,1,56.58
Apartment,1,NYC,f,f,Bedford-Stuyvesant,1,1,56.31
Bed & Breakfast,1,NYC,f,f,Hell's Kitchen,1,1,101.15
Apartment,1,LA,t,f,,1,1,88.82
Apartment,1,DC,t,f,Dupont Circle,1,2,94.04
Apartment,1,LA,f,f,Westwood,1,1,99.76
House,1,LA,t,f,,5,5,194.85
House,1,LA,f,f,,1,1,63.84
House,1,LA,f,f,Eagle Rock,1,1,80.86
House,1,Chicago,t,t,North Center,1,2,98.13
House,1,LA,f,t,,1,1,57.95
Apartment,1,SF,t,f,Noe Valley,1,1,174.97
House,1.5,SF,t,f,Potrero Hill,1,1,106.97
Townhouse,3,NYC,t,f,Crown Heights,1,1,55.54
Apartment,2,NYC,t,f,Windsor Terrace,3,3,198.58
Apartment,1,NYC,t,f,Nolita,1,1,89.59
House,3,LA,t,t,Laurel Canyon,3,3,245.35
Apartment,1,NYC,t,f,Financial District,1,1,64.05
Apartment,1,NYC,f,f,Midtown,1,2,102.37
House,2,Chicago,t,f,,4,16,330.30
House,1.5,LA,t,t,South LA,2,7,162.64
House,2,LA,f,f,Northridge,4,5,242.72
House,1,NYC,t,t,Windsor Terrace,1,1,86.24
House,1,LA,t,f,Silver Lake,1,1,78.20
Apartment,1,NYC,f,f,Hell's Kitchen,2,2,125.49
House,1,NYC,t,f,Williamsburg,1,1,59.88
Apartment,1,NYC,t,f,Gramercy Park,0,2,86.48
Apartment,1,NYC,f,f,Harlem,2,2,110.65
Condominium,1,Chicago,t,f,Humboldt Park,1,1,94.72
Condominium,1,Boston,t,f,Dorchester,2,2,189.57
House,5.5,LA,t,f,Redondo Beach,6,10,295.49
Apartment,1,Boston,f,t,South End,2,2,180.86
Apartment,1,NYC,t,f,Upper East Side,0,1,92.37
Apartment,2,LA,t,t,Brentwood,2,3,180.30
Apartment,1,NYC,t,f,Kips Bay,1,1,98.73
Apartment,1,LA,f,t,Mid-Wilshire,1,3,109.30
Apartment,2.5,NYC,t,f,Bedford-Stuyvesant,4,5,236.30
Apartment,1,NYC,t,t,Lower East Side,1,2,105.77
Condominium,2.5,LA,f,f,,3,2,219.14
House,2,LA,t,f,West Hollywood,3,3,204.69
Apartment,2,NYC,t,f,Bedford-Stuyvesant,3,3,216.49
Apartment,1,NYC,t,t,Clinton Hill,0,1,84.47
Apartment,1,NYC,t,f,Chelsea,0,2,94.21
House,1.5,NYC,t,f,Clifton,1,1,82.08
Apartment,1.5,NYC,f,t,Flatlands,1,1,64.78
Apartment,1,LA,f,f,Westwood,1,2,61.43
Apartment,1,NYC,t,t,Williamsburg,1,1,71.62
Apartment,1,NYC,f,f,Bedford-Stuyvesant,2,3,121.98
House,2,LA,t,f,Mid-Wilshire,1,1,62.15
House,2,NYC,t,f,Red Hook,3,3,207.92
Apartment,1,NYC,f,f,Hell's Kitchen,1,1,71.18
Apartment,1,NYC,t,f,Crown Heights,2,1,94.43
Apartment,1.5,LA,f,t,,2,2,85.35
Hostel,8,SF,t,f,SoMa,0,1,113.35
Apartment,1,SF,t,f,North Beach,0,1,144.91
Guesthouse,2,NYC,f,t,Rego Park,1,2,72.94
Apartment,1,LA,t,f,,1,1,59.63
Apartment,1,NYC,f,f,Williamsburg,0,2,88.66
House,1,NYC,t,f,Randall Manor,1,2,61.17
House,1,SF,t,f,Outer Sunset,1,1,107.32
Apartment,1,NYC,t,f,Upper West Side,1,1,94.75
Apartment,2,LA,f,f,,2,3,155.43
House,1,LA,t,f,Hollywood,0,1,87.77
Apartment,1,NYC,t,f,Williamsburg,1,1,60.65
Apartment,1,NYC,f,t,Hell's Kitchen,1,1,68.61
Apartment,2,NYC,t,f,Lower East Side,2,2,193.47
Apartment,1,LA,f,f,Hollywood,0,2,88.30
Townhouse,1,DC,f,f,Southwest Waterfront,1,1,59.07
Apartment,1,NYC,t,f,Financial District,0,1,83.72
Apartment,1,DC,t,f,Foggy Bottom,1,1,62.68
House,2,NYC,f,f,Clinton Hill,3,5,194.37
Apartment,1,NYC,f,f,The Rockaways,0,1,107.84
Apartment,1,LA,t,f,Beverly Hills,1,1,88.49
House,1,LA,t,t,,1,1,79.34
Apartment,1,LA,t,f,Santa Monica,1,1,51.04
House,3,LA,f,f,Valley Glen,1,1,67.35
Apartment,1.5,Boston,f,f,South Boston,1,1,94.54
Apartment,1,DC,t,f,Capitol Hill,0,1,84.82
Apartment,1,NYC,f,t,Jackson Heights,1,2,70.87
Apartment,1.5,NYC,t,t,Bronxdale,1,2,63.64
Condominium,2,SF,t,f,Mission District,1,2,266.47
Condominium,1.5,Chicago,t,f,,1,2,97.76
Apartment,1,SF,t,f,Chinatown,0,1,181.32
Apartment,1,NYC,t,t,Greenpoint,1,1,58.81
Apartment,2,LA,f,t,,2,2,140.58
Apartment,1,NYC,t,f,Bushwick,1,1,57.98
Apartment,1,NYC,f,f,Williamsburg,1,1,61.37
Apartment,2,LA,t,f,Cahuenga Pass,2,2,168.14
Apartment,1,NYC,t,f,Flatbush,2,3,131.45
Apartment,1,NYC,t,f,Midtown,3,3,172.23
House,1,LA,t,f,,1,1,52.54
Apartment,1,NYC,t,f,Lefferts Garden,3,5,137.94
Apartment,1,NYC,f,f,Hamilton Heights,1,1,57.08
Apartment,1,NYC,f,f,West Village,1,1,57.33
Apartment,1,NYC,t,f,East Village,0,1,88.10
Apartment,1,NYC,t,f,Woodside,1,2,65.31
House,1,NYC,t,f,East New York,1,1,56.59
Apartment,1,Boston,t,t,Fenway/Kenmore,1,2,164.33
Apartment,1,NYC,t,f,East Village,1,1,86.48
House,1,LA,f,t,,1,1,56.84
House,1,NYC,f,f,Midwood,1,1,81.30
Apartment,1,SF,f,t,Downtown,1,1,87.87
House,2,LA,f,t,West Hollywood,2,2,173.39
House,1,DC,t,f,U Street Corridor,2,4,146.31
Apartment,1,SF,t,f,Hayes Valley,1,1,113.23
House,1,NYC,t,t,Spuyten Duyvil,2,3,119.23
Other,1,LA,t,t,Sherman Oaks,1,1,95.82
House,1,SF,t,f,Portola,0,1,119.69
Apartment,1,NYC,f,f,Alphabet City,1,1,89.88
Apartment,2.5,NYC,t,t,Boerum Hill,2,3,167.80
Apartment,1,NYC,f,f,Midtown,1,1,72.36
Apartment,1,Boston,t,f,Roxbury,1,1,98.44
Condominium,2,SF,t,f,Cole Valley,3,4,312.96
House,2,LA,f,f,Hollywood,3,6,224.77
Apartment,1,LA,t,f,Westchester/Playa Del Rey,2,2,136.89
House,2,SF,t,t,Bernal Heights,1,1,93.28
Apartment,1,DC,t,f,Kingman Park,1,1,93.19
House,2,LA,t,t,Echo Park,1,1,55.85
Apartment,1,NYC,f,f,Williamsburg,1,1,69.16
House,2,LA,t,f,Venice,1,1,99.57
Apartment,1,NYC,t,f,Alphabet City,1,1,61.03
Apartment,1,NYC,t,f,Borough Park,1,2,104.33
House,1,DC,t,f,Massachusetts Heights,1,1,62.18
Apartment,1,NYC,t,f,East New York,1,2,87.04
House,2,LA,t,f,,1,1,58.53
House,1,NYC,t,f,Flushing,1,2,63.56
Apartment,1,NYC,t,f,Harlem,0,1,90.02
House,2.5,SF,t,f,Alamo Square,2,2,290.35
Apartment,1,Boston,t,f,Back Bay,1,2,182.53
Apartment,1,Chicago,t,f,,2,2,158.76
Loft,1,NYC,t,f,Williamsburg,1,1,59.84
Apartment,1,DC,t,f,Logan Circle,1,1,66.31
Apartment,1,NYC,t,f,Greenwich Village,1,1,89.41
Apartment,1,SF,t,f,Cow Hollow,1,1,191.65
House,1,LA,t,f,,1,1,50.86
Apartment,1,LA,f,t,,0,1,92.99
Apartment,1,NYC,t,f,Greenpoint,1,1,87.25
Apartment,2,LA,t,f,Echo Park,2,3,157.15
Apartment,1,LA,f,t,,1,1,82.03
Apartment,1,NYC,t,f,Crown Heights,2,2,119.45
Apartment,1.5,DC,f,f,Mount Vernon Square,2,2,120.09
House,3.5,LA,t,t,,3,6,223.05
Apartment,1,LA,f,f,Del Rey,0,1,90.15
Apartment,1,NYC,f,t,Greenpoint,0,1,65.25
Apartment,1,SF,f,t,Mission District,1,1,91.09
Apartment,1,NYC,t,t,Sunset Park,1,1,56.44
Apartment,1,NYC,f,t,Bushwick,1,1,58.19
Loft,1,NYC,f,f,Williamsburg,1,1,78.14
House,1,SF,t,f,Glen Park,1,1,155.12
Apartment,1,NYC,f,f,Alphabet City,1,1,58.75
Apartment,1,LA,t,f,Venice,2,3,111.08
Apartment,1,NYC,f,f,Midtown,1,1,92.85
Apartment,1,Chicago,t,f,Edgewater,1,1,63.21
Apartment,1,LA,f,f,Hollywood,1,3,71.61
House,1,SF,t,f,Richmond District,3,3,251.68
Townhouse,2.5,NYC,f,f,Boerum Hill,4,4,237.58
Apartment,1,LA,f,f,East Hollywood,2,3,117.66
Apartment,1,NYC,t,t,Clinton Hill,1,1,87.84
Apartment,1,NYC,t,f,Upper West Side,0,1,93.99
Apartment,1,LA,t,f,Silver Lake,2,2,118.86
House,1,LA,t,f,Rancho Palos Verdes,1,1,72.89
House,1,LA,f,f,Redondo Beach,0,4,93.72
Apartment,1,NYC,t,f,Bedford-Stuyvesant,1,1,57.05
Apartment,1,NYC,f,f,Flatbush,1,1,61.31
Apartment,1,LA,t,f,,1,1,58.83
Apartment,1,NYC,t,f,Bushwick,0,2,87.24
Apartment,1,NYC,t,f,Williamsburg,1,1,75.59
Apartment,1,LA,t,f,,1,1,72.79
Apartment,1,Boston,t,t,Theater District,1,1,163.09
House,1,LA,t,f,Pacific Palisades,1,1,74.36
Apartment,1,NYC,t,f,Lefferts Garden,1,1,88.14
Condominium,1.5,LA,f,f,Westchester/Playa Del Rey,2,2,168.75
Apartment,1,NYC,f,f,Concourse,1,1,100.36
Apartment,1,LA,t,f,East Hollywood,0,1,86.02
House,1,NYC,f,f,Sunnyside,1,1,59.95
Apartment,1.5,LA,t,t,Mid-Wilshire,1,1,58.53
Apartment,1,SF,t,f,Western Addition/NOPA,1,1,208.47
Apartment,1,DC,f,f,Foggy Bottom,0,1,78.48
Apartment,1,NYC,t,f,Lower East Side,0,4,98.35
Apartment,2,NYC,t,f,East Harlem,1,2,61.52
Apartment,1,LA,t,t,Westlake,1,1,56.82
Apartment,1,NYC,f,f,Bedford-Stuyvesant,1,1,64.71
Guesthouse,1,LA,t,t,South LA,0,1,84.63
House,1.5,LA,t,f,,1,1,57.78
Apartment,1,NYC,f,f,East Harlem,0,2,108.77
Apartment,1,Boston,t,t,North End,1,2,179.09
Apartment,1,NYC,t,f,Greenpoint,1,1,59.38
Apartment,1,NYC,t,f,Bushwick,1,1,72.67
Timeshare,1,SF,t,t,Downtown,1,2,229.45
Apartment,2,DC,t,f,Mount Vernon Square,1,1,64.35
Apartment,1,NYC,f,f,Bedford-Stuyvesant,1,1,56.47
Apartment,1,LA,t,t,Westlake,0,2,91.27
Apartment,1,NYC,f,f,Crown Heights,1,2,77.37
Apartment,1,Chicago,t,t,Lakeview,1,1,74.91
House,2,LA,f,f,South Robertson,3,6,215.18
Apartment,1.5,NYC,t,t,Bedford-Stuyvesant,1,1,60.47
Apartment,1,NYC,t,f,Alphabet City,1,1,87.39
House,0.5,LA,t,f,West Los Angeles,0,1,91.98
Apartment,1,NYC,f,t,East New York,3,2,101.40
Apartment,1,DC,t,f,Capitol Hill,0,2,87.44
Apartment,1.5,NYC,f,t,Bedford-Stuyvesant,4,3,205.12
Townhouse,3.5,Boston,f,t,Charlestown,4,4,259.47
Apartment,1,NYC,t,f,Washington Heights,1,2,58.82
Apartment,1,NYC,t,f,West Village,1,1,88.37
House,1,DC,f,f,Georgetown,2,3,124.97
Apartment,1,NYC,f,t,Upper West Side,1,1,60.71
Apartment,1,NYC,t,f,Park Slope,1,2,90.24
Apartment,1,NYC,t,t,Long Island City,0,3,103.93
House,1,LA,f,t,Santa Monica,1,1,60.14
Apartment,1,Boston,f,t,Theater District,1,2,190.11
Apartment,2,NYC,t,t,Bushwick,1,1,56.99
Apartment,2,LA,t,t,Hollywood,1,1,61.13
Apartment,1,NYC,t,f,Kensington,1,1,71.54
House,1,SF,t,t,Richmond District,1,1,111.45
House,2,LA,t,t,West Hollywood,3,4,218.69
Apartment,1.5,NYC,t,f,Williamsburg,1,1,61.47
Apartment,1,LA,t,f,Hollywood,1,1,95.37
Apartment,1,LA,f,f,South LA,1,1,74.22
Apartment,1,Chicago,t,t,Old Town,1,1,139.45
Condominium,2,NYC,t,f,East Flatbush,3,5,212.56
House,1,Boston,f,t,Roslindale,1,1,62.23
Apartment,1,LA,t,f,Hollywood Hills,0,2,100.04
Apartment,1,LA,f,f,,1,1,91.93
Apartment,1,NYC,t,f,Bensonhurst,1,2,80.55
Apartment,1,NYC,t,f,Ridgewood,1,1,58.51
Apartment,1,NYC,f,f,Greenwood Heights,1,1,102.56
House,2,LA,t,f,Venice,2,4,168.58
Condominium,2,Chicago,f,t,Logan Square,2,2,95.15
Apartment,1,LA,t,f,Mid-City,2,2,120.92
Apartment,1,LA,f,f,Westlake,1,1,59.73
Apartment,1,NYC,t,f,West Village,1,1,87.74
Apartment,1,DC,t,f,Judiciary Square,1,1,118.50
Apartment,1,DC,f,f,Downtown/Penn Quarter,1,3,131.28
Apartment,1,NYC,t,f,Williamsburg,1,1,59.85
Apartment,1,DC,t,f,Bloomingdale,1,2,91.44
Apartment,1,SF,t,f,Western Addition/NOPA,1,1,136.87
Apartment,1,Chicago,t,f,Lincoln Park,1,1,131.43
Condominium,1,Boston,t,t,Back Bay,2,2,178.98
Apartment,1,NYC,t,f,Hamilton Heights,1,1,88.84
Apartment,1,NYC,t,t,Bushwick,0,1,85.21
Apartment,1.5,NYC,t,t,Flatiron District,4,4,202.12
Apartment,1,SF,t,f,Richmond District,1,1,101.57
House,1,LA,f,t,,1,1,51.96
Apartment,1,NYC,f,f,Upper East Side,1,3,102.41
Apartment,1,NYC,t,t,Sunnyside,1,1,57.41
Apartment,1,NYC,f,f,Nolita,1,2,96.69
House,1,SF,f,f,Bernal Heights,3,3,234.51
Apartment,1,NYC,t,t,Harlem,1,1,56.91
Apartment,1,NYC,f,f,Alphabet City,1,1,86.89
House,,LA,f,f,,,,142.85
Apartment,1,NYC,t,f,Flatbush,1,1,57.69
Bungalow,1,LA,t,f,Venice,0,2,80.24
Apartment,1,SF,t,t,Mission District,1,2,104.83
Apartment,1,NYC,t,f,Upper West Side,2,2,137.91
Apartment,1,NYC,t,f,Hamilton Heights,1,2,118.15
Apartment,1,NYC,f,f,Bedford-Stuyvesant,1,1,58.76
House,1.5,SF,t,f,Haight-Ashbury,4,6,321.91
Apartment,1,LA,f,f,Mid-Wilshire,1,1,61.58
House,2,LA,t,f,Del Rey,3,4,221.74
Apartment,1,Boston,t,f,Beacon Hill,1,2,177.07
Apartment,1,LA,t,f,,1,1,82.47
Apartment,2,Chicago,t,f,Loop,2,2,205.86
Apartment,1,NYC,t,f,Williamsburg,1,2,77.74
Condominium,1,SF,f,f,Western Addition/NOPA,1,1,174.71
Apartment,2,LA,f,f,Encino,2,4,178.61
Apartment,1,NYC,t,t,Bedford-Stuyvesant,1,2,92.82
House,1,LA,t,f,West Hollywood,1,1,82.07
Apartment,1,Boston,t,f,Downtown,0,1,142.74
House,3,LA,t,t,West Hollywood,3,6,275.17
House,1,LA,t,t,Culver City,1,1,90.24
Apartment,1,NYC,t,f,Brooklyn Heights,1,2,94.96
Apartment,1,LA,f,f,Echo Park,1,1,91.00
Apartment,1,DC,t,f,,2,2,118.20
Apartment,1,Chicago,t,f,Lincoln Park,2,2,173.70
House,1,NYC,f,t,Astoria,2,4,143.82
Apartment,1,NYC,f,f,Clinton Hill,4,4,162.43
House,1,LA,t,f,Venice,1,1,55.29
Condominium,1,LA,f,t,Long Beach,1,1,103.70
Apartment,1,NYC,t,f,Alphabet City,1,1,97.03
Apartment,1,NYC,t,f,Bedford-Stuyvesant,2,2,110.49
House,1,NYC,t,t,Woodhaven,1,2,57.69
House,1,LA,t,f,Westwood,1,1,59.54
Apartment,1,LA,t,t,Mid-Wilshire,1,1,59.21
Apartment,1,DC,t,f,Petworth,2,2,120.39
Apartment,1,LA,f,f,,0,2,87.19
Apartment,1,Boston,t,f,Roxbury,1,1,154.23
Apartment,1,NYC,t,f,Upper East Side,0,1,89.29
Apartment,1,LA,t,f,Westchester/Playa Del Rey,1,1,96.67
